date,bdi
1991-08-08,4046.0
1991-08-09,4024.0
1991-08-12,4070.0
1991-08-13,4052.0
1991-08-14,4079.0
1991-08-15,4073.0
1991-08-16,4063.0
1991-08-19,3722.0
1991-08-20,3848.0
1991-08-21,3863.0
1991-08-22,4045.0
1991-08-23,4021.0
1991-08-27,3981.0
1991-08-28,3968.0
1991-08-29,3960.0
1991-08-30,3998.0
1991-09-02,4023.0
1991-09-03,4025.0
1991-09-04,4006.0
1991-09-05,3990.0
1991-09-06,3970.0
1991-09-09,3940.0
1991-09-10,3959.0
1991-09-11,3966.0
1991-09-12,3970.0
1991-09-13,3974.0
1991-09-16,3953.0
1991-09-17,3938.0
1991-09-18,3900.0
1991-09-19,3863.0
1991-09-20,3910.0
1991-09-24,3904.0
1991-09-25,3901.0
1991-09-26,3927.0
1991-09-27,3938.0
1991-09-30,3956.7
1991-10-01,4023.8999
1991-10-02,4062.1001
1991-10-03,4093.3999
1991-10-04,4067.7
1991-10-07,4060.3999
1991-10-08,4066.8999
1991-10-09,4076.3999
1991-10-10,4056.2
1991-10-11,4018.0
1991-10-14,4022.2
1991-10-15,4033.8
1991-10-17,4018.3999
1991-10-18,4015.8999
1991-10-21,3998.7
1991-10-22,3981.7
1991-10-23,4021.3999
1991-10-24,3989.3
1991-10-25,3971.8999
1991-10-28,3988.6001
1991-10-29,4000.1001
1991-10-30,4020.0
1991-10-31,4038.7
1991-11-01,4037.8
1991-11-04,4083.0
1991-11-05,4146.5
1991-11-06,4173.6001
1991-11-07,4184.7002
1991-11-08,4236.6001
1991-11-11,4230.8999
1991-11-12,4253.0
1991-11-13,4240.2998
1991-11-14,4211.2998
1991-11-15,4271.2998
1991-11-18,4198.2002
1991-11-19,4261.2002
1991-11-20,4200.8999
1991-11-21,4234.6001
1991-11-22,4243.1001
1991-11-25,4220.7002
1991-11-26,4202.1001
1991-11-27,4179.2998
1991-11-28,4145.6001
1991-11-29,4149.7998
1991-12-02,4094.3999
1991-12-03,4124.3999
1991-12-04,4161.6001
1991-12-05,4157.2002
1991-12-06,4190.0
1991-12-09,4203.2002
1991-12-10,4128.2998
1991-12-11,4097.2002
1991-12-12,4096.0
1991-12-13,4155.5
1991-12-16,4171.7002
1991-12-17,4185.0
1991-12-18,4177.7002
1991-12-19,4182.7998
1991-12-20,4142.6001
1991-12-23,4146.1001
1991-12-24,4192.7998
1991-12-27,4236.2002
1991-12-30,4275.2002
1991-12-31,4297.2998
1992-01-02,4301.7998
1992-01-03,4307.1001
1992-01-06,4307.0
1992-01-07,4347.8999
1992-01-08,4337.7002
1992-01-09,4334.5
1992-01-10,4348.8999
1992-01-13,4325.8999
1992-01-14,4367.6001
1992-01-15,4382.7002
1992-01-16,4412.1001
1992-01-17,4454.8999
1992-01-20,4510.5
1992-01-21,4522.2002
1992-01-22,4550.7002
1992-01-23,4625.7998
1992-01-24,4600.1001
1992-01-27,4554.7002
1992-01-28,4586.2998
1992-01-29,4571.1001
1992-01-30,4571.5
1992-01-31,4601.7998
1992-02-03,4672.1001
1992-02-07,4711.3999
1992-02-10,4733.6001
1992-02-11,4674.5
1992-02-12,4732.3999
1992-02-13,4763.5
1992-02-14,4772.2998
1992-02-17,4719.2002
1992-02-18,4747.1001
1992-02-19,4725.7002
1992-02-20,4716.0
1992-02-21,4736.5
1992-02-24,4715.6001
1992-02-25,4760.2002
1992-02-26,4794.7002
1992-02-27,4895.1001
1992-02-28,4929.1001
1992-03-02,4952.2002
1992-03-03,4911.1001
1992-03-04,4954.5
1992-03-05,4964.2998
1992-03-06,4908.8999
1992-03-09,4848.6001
1992-03-10,4919.0
1992-03-11,5006.0
1992-03-12,5042.7998
1992-03-13,5071.2002
1992-03-16,5059.8999
1992-03-17,5045.3999
1992-03-18,5036.1001
1992-03-19,4990.6001
1992-03-20,5015.7998
1992-03-23,5061.1001
1992-03-24,5052.2998
1992-03-25,5052.2002
1992-03-26,5037.7002
1992-03-27,5007.6001
1992-03-30,4978.2998
1992-03-31,4938.2998
1992-04-01,4910.0
1992-04-02,4924.2998
1992-04-03,4916.7002
1992-04-06,4896.8999
1992-04-07,4926.3999
1992-04-08,4827.6001
1992-04-09,4729.3999
1992-04-10,4921.1001
1992-04-13,4889.1001
1992-04-14,4883.5
1992-04-15,4986.1001
1992-04-16,5082.7002
1992-04-21,5093.1001
1992-04-22,5189.0
1992-04-23,5287.7998
1992-04-24,5330.2002
1992-04-27,5371.7998
1992-04-28,5423.3999
1992-04-29,5362.3999
1992-04-30,5369.6001
1992-05-01,5484.2002
1992-05-04,5613.7998
1992-05-05,5631.2002
1992-05-06,5581.2002
1992-05-07,5629.6001
1992-05-08,5608.2002
1992-05-11,5632.2998
1992-05-12,5705.8999
1992-05-13,5758.0
1992-05-14,5746.5
1992-05-15,5704.5
1992-05-18,5637.1001
1992-05-19,5642.2002
1992-05-20,5753.7998
1992-05-21,5865.6001
1992-05-22,5859.7002
1992-05-25,5993.1001
1992-05-26,6052.1001
1992-05-27,6012.5
1992-05-28,5988.1001
1992-05-29,6080.2002
1992-06-01,6056.0
1992-06-02,6059.3999
1992-06-03,6037.3999
1992-06-04,6035.7998
1992-06-08,5978.7998
1992-06-09,5940.2002
1992-06-10,5917.5
1992-06-11,5826.5
1992-06-12,5819.1001
1992-06-16,5846.7998
1992-06-17,5846.1001
1992-06-18,5796.1001
1992-06-19,5787.6001
1992-06-22,5819.8999
1992-06-23,5897.8999
1992-06-24,5965.2002
1992-06-25,6078.7002
1992-06-26,6113.1001
1992-06-29,6057.8999
1992-06-30,6103.8999
1992-07-01,6134.7998
1992-07-02,6073.7002
1992-07-03,6061.8999
1992-07-06,6024.7998
1992-07-07,5911.8999
1992-07-08,5981.8999
1992-07-09,5925.5
1992-07-10,5981.3999
1992-07-13,6085.8999
1992-07-14,6097.2002
1992-07-15,6125.5
1992-07-16,6162.5
1992-07-17,6128.1001
1992-07-20,5986.5
1992-07-21,6010.3999
1992-07-23,5917.2002
1992-07-24,5772.7998
1992-07-27,5664.3999
1992-07-28,5782.6001
1992-07-29,5857.2998
1992-07-30,5829.7998
1992-07-31,5881.1001
1992-08-03,5910.7002
1992-08-04,5859.7998
1992-08-05,5841.2002
1992-08-06,5865.2998
1992-08-07,5850.8999
1992-08-10,5867.8999
1992-08-11,5886.7998
1992-08-12,5879.2002
1992-08-13,5857.1001
1992-08-14,5822.6001
1992-08-17,5667.8999
1992-08-18,5675.2002
1992-08-19,5620.3999
1992-08-20,5481.6001
1992-08-21,5509.3999
1992-08-24,5390.8999
1992-08-25,5291.5
1992-08-26,5478.7998
1992-08-27,5460.7002
1992-08-28,5628.6001
1992-09-01,5711.6001
1992-09-02,5734.5
1992-09-03,5722.5
1992-09-04,5707.5
1992-09-07,5664.3999
1992-09-08,5700.6001
1992-09-09,5727.0
1992-09-10,5631.6001
1992-09-11,5537.2998
1992-09-14,5607.2002
1992-09-15,5653.7998
1992-09-16,5633.1001
1992-09-17,5637.8999
1992-09-18,5689.2998
1992-09-21,5741.5
1992-09-22,5740.2002
1992-09-23,5712.6001
1992-09-24,5658.7002
1992-09-25,5686.2002
1992-09-28,5597.2002
1992-09-29,5581.8999
1992-09-30,5505.3999
1992-10-01,5528.7998
1992-10-02,5595.3999
1992-10-06,5553.1001
1992-10-07,5589.0
1992-10-08,5555.5
1992-10-09,5596.7002
1992-10-12,5725.6001
1992-10-13,5756.1001
1992-10-14,5806.7998
1992-10-15,5913.6001
1992-10-16,5985.2998
1992-10-19,6089.8999
1992-10-20,6088.5
1992-10-21,6200.8999
1992-10-22,6329.1001
1992-10-23,6262.5
1992-10-26,6062.5
1992-10-27,6218.0
1992-10-28,6127.0
1992-10-29,6117.5
1992-10-30,6190.7002
1992-11-02,6231.2002
1992-11-03,6197.3999
1992-11-04,6325.3999
1992-11-05,6347.7998
1992-11-06,6315.0
1992-11-09,6267.8999
1992-11-10,6273.1001
1992-11-11,6422.0
1992-11-12,6447.1001
1992-11-13,6366.6001
1992-11-16,6294.7998
1992-11-17,6088.5
1992-11-18,5848.2998
1992-11-19,5855.3999
1992-11-20,5878.2002
1992-11-23,5895.0
1992-11-24,5972.5
1992-11-25,5918.5
1992-11-26,5913.2002
1992-11-27,5986.7002
1992-11-30,5810.6001
1992-12-01,5501.7002
1992-12-02,5411.7002
1992-12-03,4978.2002
1992-12-04,5268.1001
1992-12-07,5191.7998
1992-12-08,5202.3999
1992-12-09,5339.2998
1992-12-10,5273.7998
1992-12-11,5253.2002
1992-12-14,5267.7002
1992-12-15,5315.7998
1992-12-16,5416.0
1992-12-17,5329.5
1992-12-18,5192.7002
1992-12-21,5242.5
1992-12-22,5297.7002
1992-12-23,5318.0
1992-12-24,5442.0
1992-12-28,5531.7002
1992-12-29,5444.1001
1992-12-30,5467.8999
1992-12-31,5512.3999
1993-01-04,5437.7998
1993-01-05,5548.0
1993-01-06,5586.7002
1993-01-07,5547.2998
1993-01-08,5529.6001
1993-01-11,5673.1001
1993-01-12,5671.2998
1993-01-13,5778.7002
1993-01-14,5890.2002
1993-01-15,5871.7998
1993-01-18,5882.0
1993-01-19,5897.8999
1993-01-20,5877.0
1993-01-21,5914.3999
1993-01-26,5923.7002
1993-01-27,5939.8999
1993-01-28,5804.5
1993-01-29,5751.3999
1993-02-01,5697.7998
1993-02-02,5662.5
1993-02-03,5710.7998
1993-02-04,5778.0
1993-02-05,5747.2002
1993-02-08,5786.7002
1993-02-09,5789.5
1993-02-10,5835.6001
1993-02-11,5857.0
1993-02-12,5858.2002
1993-02-15,6049.3999
1993-02-16,6065.6001
1993-02-17,6087.5
1993-02-18,6186.8999
1993-02-19,6170.1001
1993-02-22,6231.8999
1993-02-23,6149.2002
1993-02-24,6177.7002
1993-02-25,6203.8999
1993-02-26,6352.0
1993-03-01,6398.7998
1993-03-02,6344.2002
1993-03-03,6436.6001
1993-03-04,6467.7998
1993-03-05,6502.7998
1993-03-08,6482.2002
1993-03-09,6508.0
1993-03-10,6488.5
1993-03-11,6371.7998
1993-03-12,6170.3999
1993-03-15,5854.6001
1993-03-16,5980.0
1993-03-17,5958.2998
1993-03-18,6051.2998
1993-03-19,6088.2998
1993-03-22,6060.0
1993-03-23,6118.0
1993-03-24,6212.2002
1993-03-25,6247.0
1993-03-26,6341.2998
1993-03-29,6322.8999
1993-03-30,6406.5
1993-03-31,6388.8999
1993-04-01,6408.8999
1993-04-02,6404.3999
1993-04-06,6340.7998
1993-04-07,6281.7002
1993-04-08,6285.7002
1993-04-13,6418.2002
1993-04-14,6789.7002
1993-04-15,6732.0
1993-04-16,6697.2002
1993-04-19,6680.2002
1993-04-20,6638.5
1993-04-21,6768.3999
1993-04-22,6759.2002
1993-04-23,6750.8999
1993-04-26,6845.7998
1993-04-27,6836.8999
1993-04-28,6894.8999
1993-04-29,6884.1001
1993-04-30,6830.5
1993-05-03,6790.1001
1993-05-04,6827.2998
1993-05-05,6829.2998
1993-05-06,6795.5
1993-05-07,6798.2998
1993-05-10,6739.2002
1993-05-11,6842.0
1993-05-12,7002.6001
1993-05-13,7108.7998
1993-05-14,7005.2998
1993-05-17,7124.1001
1993-05-18,7149.2998
1993-05-19,7093.8999
1993-05-20,7119.0
1993-05-21,7170.0
1993-05-24,7271.8999
1993-05-25,7368.2002
1993-05-26,7349.7002
1993-05-27,7447.2002
1993-05-28,7397.8999
1993-05-31,7372.2002
1993-06-01,7375.7998
1993-06-02,7322.2002
1993-06-03,7155.1001
1993-06-04,7157.5
1993-06-07,7124.7002
1993-06-08,7259.7002
1993-06-09,7339.1001
1993-06-10,7260.6001
1993-06-11,7266.7002
1993-06-15,7283.5
1993-06-16,7304.7998
1993-06-17,7189.1001
1993-06-18,7200.7998
1993-06-21,7003.6001
1993-06-22,7046.7002
1993-06-23,7062.6001
1993-06-25,7014.1001
1993-06-28,7148.1001
1993-06-29,7107.5
1993-06-30,7099.2998
1993-07-01,7205.3999
1993-07-02,7217.8999
1993-07-05,7205.3999
1993-07-06,7168.2998
1993-07-07,7141.1001
1993-07-08,7122.3999
1993-07-09,7070.6001
1993-07-12,6952.6001
1993-07-13,6956.1001
1993-07-14,6955.5
1993-07-15,6978.5
1993-07-16,6925.2002
1993-07-19,6813.7002
1993-07-20,6846.7998
1993-07-21,6840.0
1993-07-22,6760.0
1993-07-23,6750.2998
1993-07-26,6858.1001
1993-07-27,6866.0
1993-07-28,6903.2002
1993-07-29,6899.8999
1993-07-30,6989.0
1993-08-02,7029.0
1993-08-03,7211.7998
1993-08-04,7164.2002
1993-08-05,7307.5
1993-08-06,7396.7998
1993-08-09,7382.2002
1993-08-10,7329.7998
1993-08-11,7357.6001
1993-08-12,7339.6001
1993-08-13,7392.2998
1993-08-16,7489.5
1993-08-17,7528.7998
1993-08-18,7561.0
1993-08-19,7605.2998
1993-08-20,7545.3999
1993-08-23,7388.3999
1993-08-24,7327.7002
1993-08-25,7265.6001
1993-08-26,7449.1001
1993-08-27,7423.0
1993-08-31,7549.7002
1993-09-01,7542.2002
1993-09-02,7493.5
1993-09-03,7512.1001
1993-09-06,7519.7002
1993-09-07,7546.7002
1993-09-08,7607.1001
1993-09-09,7586.7998
1993-09-10,7593.5
1993-09-13,7476.0
1993-09-14,7473.8999
1993-09-15,7488.7998
1993-09-16,7418.1001
1993-09-20,7390.6001
1993-09-21,7495.2998
1993-09-22,7478.8999
1993-09-23,7581.0
1993-09-24,7525.1001
1993-09-27,7452.1001
1993-09-28,7470.5
1993-09-29,7551.1001
1993-09-30,7676.2002
1993-10-04,7744.2998
1993-10-05,7869.5
1993-10-06,8041.6001
1993-10-07,8066.7998
1993-10-08,8005.6001
1993-10-11,8192.2002
1993-10-12,8253.5
1993-10-13,8293.0
1993-10-14,8412.4004
1993-10-15,8764.0
1993-10-18,9031.0996
1993-10-19,8861.4004
1993-10-20,8902.7998
1993-10-21,8882.7002
1993-10-22,8719.2998
1993-10-25,8767.5
1993-10-26,8790.9004
1993-10-27,8903.2002
1993-10-28,9010.2998
1993-10-29,9329.0996
1993-11-01,9629.2002
1993-11-02,9642.9004
1993-11-03,9352.0996
1993-11-04,9204.9004
1993-11-05,8996.9004
1993-11-08,9178.0
1993-11-09,9088.5
1993-11-10,9325.4004
1993-11-11,9674.7998
1993-11-12,9701.2998
1993-11-15,9733.2998
1993-11-16,9683.7002
1993-11-17,9507.0
1993-11-18,9335.4004
1993-11-19,9263.9004
1993-11-22,9170.5996
1993-11-23,9036.0
1993-11-24,9238.0996
1993-11-25,9286.2998
1993-11-26,9274.4004
1993-11-29,9012.7998
1993-11-30,9125.2002
1993-12-01,9254.0
1993-12-02,9238.2002
1993-12-03,9294.4004
1993-12-06,9609.7002
1993-12-07,9736.5996
1993-12-08,9750.2002
1993-12-09,9990.2998
1993-12-10,10228.0996
1993-12-13,10248.5996
1993-12-14,10021.5
1993-12-15,9945.2998
1993-12-16,10339.7002
1993-12-17,10568.9004
1993-12-20,10814.7998
1993-12-21,10524.2998
1993-12-22,10708.0
1993-12-23,10881.2002
1993-12-24,11039.7998
1993-12-28,11570.2002
1993-12-29,11449.7998
1993-12-30,11877.5
1993-12-31,11888.4004
1994-01-03,12086.5
1994-01-04,12201.0996
1994-01-05,12167.9004
1994-01-06,11384.2002
1994-01-07,11001.5
1994-01-10,11366.9004
1994-01-11,11155.7998
1994-01-12,10712.7002
1994-01-13,10176.5
1994-01-14,10774.2998
1994-01-17,10792.9004
1994-01-18,11017.7002
1994-01-19,11363.7998
1994-01-20,11264.7998
1994-01-21,11459.4004
1994-01-24,11600.0996
1994-01-25,11490.9004
1994-01-26,11239.5996
1994-01-27,11470.4004
1994-01-28,11377.7998
1994-01-31,11487.0
1994-02-01,11826.9004
1994-02-02,11785.7998
1994-02-03,11851.0996
1994-02-04,12157.5996
1994-02-07,11414.2998
1994-02-08,11454.0996
1994-02-09,11504.0
1994-02-14,10988.7998
1994-02-15,11012.2998
1994-02-16,10634.0996
1994-02-17,10786.5996
1994-02-18,10825.9004
1994-02-21,10456.5
1994-02-22,10674.0
1994-02-23,10763.2002
1994-02-24,10432.0
1994-02-25,10100.2998
1994-02-28,10410.2002
1994-03-01,10148.4004
1994-03-02,9877.4004
1994-03-03,9802.0
1994-03-04,9918.2002
1994-03-07,10061.5996
1994-03-08,10294.5996
1994-03-09,10224.4004
1994-03-10,10129.0996
1994-03-11,9905.7002
1994-03-14,9980.0996
1994-03-15,9863.5996
1994-03-16,9720.5996
1994-03-17,9513.0996
1994-03-18,9132.2998
1994-03-21,8667.0
1994-03-22,9012.2002
1994-03-23,9465.5
1994-03-24,9320.7998
1994-03-25,9234.2002
1994-03-28,9197.0
1994-03-29,9480.0996
1994-03-30,9232.2002
1994-03-31,9029.9004
1994-04-06,9234.2998
1994-04-07,9285.9004
1994-04-08,9298.2002
1994-04-11,9476.7998
1994-04-12,9738.0996
1994-04-13,9753.7998
1994-04-14,9600.5996
1994-04-15,9536.0996
1994-04-18,9506.7998
1994-04-19,9303.9004
1994-04-20,9221.0
1994-04-21,8934.5996
1994-04-22,9156.9004
1994-04-25,9136.0996
1994-04-26,9328.5996
1994-04-27,9113.2998
1994-04-28,9163.0996
1994-04-29,8966.0996
1994-05-02,8799.7002
1994-05-03,8679.0996
1994-05-04,8369.4004
1994-05-05,8412.9004
1994-05-06,8620.2998
1994-05-09,8421.7002
1994-05-10,8540.0996
1994-05-11,8906.2002
1994-05-12,8878.9004
1994-05-13,9134.7002
1994-05-16,9253.4004
1994-05-17,9044.7002
1994-05-18,9476.5996
1994-05-19,9355.0
1994-05-20,9631.5996
1994-05-23,9589.7998
1994-05-24,9490.0996
1994-05-25,9521.4004
1994-05-26,9481.7002
1994-05-27,9470.0996
1994-05-30,9523.5996
1994-05-31,9553.5996
1994-06-01,9512.0996
1994-06-02,9222.2998
1994-06-03,9234.2998
1994-06-06,9383.0
1994-06-07,9247.9004
1994-06-08,9291.2002
1994-06-09,9190.5996
1994-06-10,9111.2002
1994-06-15,9149.5
1994-06-16,9022.9004
1994-06-17,9114.0
1994-06-20,8998.2002
1994-06-21,8857.7998
1994-06-22,8876.7998
1994-06-23,8966.7998
1994-06-24,8881.0
1994-06-27,8647.5
1994-06-28,8673.5
1994-06-29,8640.2998
1994-06-30,8758.4004
1994-07-01,8634.4004
1994-07-04,8628.2998
1994-07-05,8623.2002
1994-07-06,8454.9004
1994-07-07,8490.9004
1994-07-08,8433.0
1994-07-11,8394.9004
1994-07-12,8591.5
1994-07-13,8828.9004
1994-07-14,8808.2998
1994-07-15,9117.0
1994-07-18,9193.7998
1994-07-19,9145.0
1994-07-20,9188.7998
1994-07-21,9117.7002
1994-07-22,9153.0
1994-07-25,9174.5996
1994-07-26,9194.4004
1994-07-27,9402.2002
1994-07-28,9402.7002
1994-07-29,9482.7998
1994-08-01,9683.7002
1994-08-02,9695.0
1994-08-03,9585.9004
1994-08-04,9642.9004
1994-08-05,9602.2002
1994-08-08,9537.9004
1994-08-09,9446.4004
1994-08-10,9618.0996
1994-08-11,9524.5
1994-08-12,9464.5996
1994-08-15,9486.0996
1994-08-16,9366.5996
1994-08-17,9538.0
1994-08-18,9518.9004
1994-08-19,9404.4004
1994-08-22,9457.2998
1994-08-23,9234.0996
1994-08-24,9238.7002
1994-08-25,9336.0996
1994-08-26,9399.0996
1994-08-30,9686.5996
1994-08-31,9929.4004
1994-09-01,9890.9004
1994-09-02,9901.5996
1994-09-05,9962.0
1994-09-06,10036.0
1994-09-07,10165.9004
1994-09-08,10151.0
1994-09-09,10145.0
1994-09-12,9890.4004
1994-09-13,9937.0
1994-09-14,9846.4004
1994-09-15,9862.5996
1994-09-16,9968.5
1994-09-19,9801.4004
1994-09-20,9824.7998
1994-09-22,9668.0996
1994-09-23,9632.5
1994-09-26,9643.5996
1994-09-27,9610.2002
1994-09-28,9693.5
1994-09-29,9700.2002
1994-09-30,9521.2002
1994-10-03,9492.5
1994-10-04,9504.0996
1994-10-05,9298.4004
1994-10-06,9276.2998
1994-10-07,9284.9004
1994-10-10,9248.4004
1994-10-11,9362.2998
1994-10-12,9532.4004
1994-10-14,9550.9004
1994-10-17,9455.9004
1994-10-18,9418.5996
1994-10-19,9320.0996
1994-10-20,9388.7998
1994-10-21,9338.5996
1994-10-24,9364.2998
1994-10-25,9246.5
1994-10-26,9252.4004
1994-10-27,9304.5996
1994-10-28,9379.5
1994-10-31,9646.2998
1994-11-01,9573.4004
1994-11-02,9451.7998
1994-11-03,9492.0
1994-11-04,9530.4004
1994-11-07,9434.2998
1994-11-08,9416.0996
1994-11-09,9405.5
1994-11-10,9390.7998
1994-11-11,9367.9004
1994-11-14,9378.9004
1994-11-15,9565.7002
1994-11-16,9592.2002
1994-11-17,9518.2998
1994-11-18,9427.4004
1994-11-21,9303.2002
1994-11-22,8948.4004
1994-11-23,8576.0
1994-11-24,8647.9004
1994-11-25,8658.7998
1994-11-28,8662.4004
1994-11-29,8658.2998
1994-11-30,8466.2998
1994-12-01,8430.7998
1994-12-02,8221.5996
1994-12-05,8302.5
1994-12-06,8332.7002
1994-12-07,8268.5
1994-12-08,8068.2998
1994-12-09,7789.1001
1994-12-12,7707.7998
1994-12-13,7849.7998
1994-12-14,7997.3999
1994-12-15,8259.5996
1994-12-16,8166.3999
1994-12-19,8178.2998
1994-12-20,8267.2998
1994-12-21,8331.5996
1994-12-22,8412.7002
1994-12-23,8311.9004
1994-12-28,8268.2002
1994-12-29,8196.0
1994-12-30,8191.0
1995-01-03,7844.1001
1995-01-04,7887.0
1995-01-05,7918.3999
1995-01-06,7683.2998
1995-01-09,7528.8999
1995-01-10,7541.7002
1995-01-11,7392.7998
1995-01-12,7418.1001
1995-01-13,7252.2998
1995-01-16,7504.2002
1995-01-17,7606.5
1995-01-18,7630.2002
1995-01-19,7422.0
1995-01-20,7278.1001
1995-01-23,6967.8999
1995-01-24,7022.8999
1995-01-25,7240.7002
1995-01-26,7310.5
1995-01-27,7297.1001
1995-01-30,7342.7002
1995-02-03,7478.8999
1995-02-06,7897.7998
1995-02-07,8004.0
1995-02-08,7934.7998
1995-02-09,8054.8999
1995-02-10,8012.7998
1995-02-13,7974.7998
1995-02-14,7862.7002
1995-02-15,8103.1001
1995-02-16,8133.2998
1995-02-17,8043.0
1995-02-20,7906.7002
1995-02-21,8082.2998
1995-02-22,7909.2998
1995-02-23,7976.3999
1995-02-24,8219.0
1995-02-27,8126.7002
1995-02-28,8327.5
1995-03-01,8297.0
1995-03-02,8253.2998
1995-03-03,8185.2002
1995-03-06,8093.8999
1995-03-07,8138.7002
1995-03-08,7930.0
1995-03-09,8076.7998
1995-03-10,7949.3999
1995-03-13,8111.2998
1995-03-14,8094.6001
1995-03-15,8365.2002
1995-03-16,8347.7998
1995-03-17,8534.7002
1995-03-20,8594.4004
1995-03-21,8580.2998
1995-03-22,8509.0996
1995-03-23,8467.7002
1995-03-24,8484.7002
1995-03-27,8687.5
1995-03-28,8827.9004
1995-03-29,8732.7998
1995-03-30,8676.2002
1995-03-31,8587.7002
1995-04-03,8400.4004
1995-04-04,8491.9004
1995-04-06,8418.2002
1995-04-07,8470.2998
1995-04-10,8469.7998
1995-04-11,8514.5996
1995-04-12,8509.7002
1995-04-13,8662.0
1995-04-18,8645.0
1995-04-19,8581.9004
1995-04-20,8631.4004
1995-04-21,8645.4004
1995-04-24,8625.5996
1995-04-25,8505.5996
1995-04-26,8285.7002
1995-04-27,8312.2998
1995-04-28,8361.0
1995-05-01,8226.0
1995-05-02,8212.0996
1995-05-03,8299.7002
1995-05-04,8319.7998
1995-05-05,8332.2002
1995-05-08,8488.4004
1995-05-09,8574.0996
1995-05-10,8796.9004
1995-05-11,9025.7002
1995-05-12,9217.7998
1995-05-15,9189.7998
1995-05-16,9162.2998
1995-05-17,9170.2002
1995-05-18,9115.7002
1995-05-19,9013.2998
1995-05-22,9058.7002
1995-05-23,9302.9004
1995-05-24,9258.2002
1995-05-25,9390.5996
1995-05-26,9329.2002
1995-05-29,9316.2002
1995-05-30,9245.2998
1995-05-31,9407.4004
1995-06-01,9559.7002
1995-06-05,9570.4004
1995-06-06,9497.7998
1995-06-07,9382.5996
1995-06-08,9292.7998
1995-06-09,9267.5996
1995-06-12,9121.5
1995-06-13,9103.2002
1995-06-14,9364.7998
1995-06-15,9262.0
1995-06-16,9314.0
1995-06-20,9278.7002
1995-06-21,9243.7002
1995-06-22,9159.0
1995-06-23,9224.4004
1995-06-26,9201.2998
1995-06-27,9199.5
1995-06-28,9151.4004
1995-06-29,9200.0996
1995-06-30,9206.5
1995-07-03,9138.2002
1995-07-04,9182.5
1995-07-05,9407.2998
1995-07-06,9376.9004
1995-07-07,9632.2998
1995-07-10,9727.5
1995-07-11,9670.0
1995-07-12,9639.5996
1995-07-13,9742.4004
1995-07-14,9728.0
1995-07-17,9634.0
1995-07-18,9617.0
1995-07-19,9418.9004
1995-07-20,9423.2002
1995-07-21,9410.2002
1995-07-24,9288.0
1995-07-25,9359.0996
1995-07-26,9355.0
1995-07-27,9361.2998
1995-07-28,9451.7002
1995-07-31,9453.4004
1995-08-01,9385.2998
1995-08-02,9410.0996
1995-08-03,9379.7002
1995-08-04,9362.7998
1995-08-07,9318.4004
1995-08-08,9303.7998
1995-08-09,9301.7002
1995-08-10,9142.5996
1995-08-11,9006.9004
1995-08-14,8924.2998
1995-08-15,8931.2998
1995-08-16,8985.0996
1995-08-17,8896.7002
1995-08-18,8895.7998
1995-08-21,8900.5
1995-08-22,8947.2002
1995-08-23,9132.5996
1995-08-24,9058.2998
1995-08-25,9080.4004
1995-08-29,9152.9004
1995-08-30,9197.2002
1995-08-31,9179.9004
1995-09-01,9196.5
1995-09-04,9253.0
1995-09-05,9222.9004
1995-09-06,9194.7002
1995-09-07,9279.0
1995-09-08,9393.2002
1995-09-11,9439.0
1995-09-12,9434.7998
1995-09-13,9581.4004
1995-09-14,9680.0996
1995-09-15,9797.4004
1995-09-18,9770.0996
1995-09-19,9646.0996
1995-09-20,9631.0
1995-09-21,9536.2998
1995-09-22,9541.9004
1995-09-25,9497.9004
1995-09-26,9583.2998
1995-09-27,9650.5996
1995-09-28,9600.5996
1995-09-29,9646.2998
1995-10-02,9725.0
1995-10-03,9805.5
1995-10-04,9940.0
1995-10-05,9888.0
1995-10-06,9873.9004
1995-10-09,9863.4004
1995-10-10,9730.9004
1995-10-11,9635.0996
1995-10-12,9685.0996
1995-10-13,9883.7998
1995-10-16,10009.2998
1995-10-17,10032.9004
1995-10-18,9973.7002
1995-10-19,9981.5996
1995-10-20,9895.2002
1995-10-23,9880.5
1995-10-24,9775.7002
1995-10-25,9841.0996
1995-10-26,9774.5
1995-10-27,9680.7998
1995-10-30,9672.4004
1995-10-31,9782.4004
1995-11-02,9749.4004
1995-11-03,9855.7998
1995-11-06,9736.0996
1995-11-07,9732.4004
1995-11-08,9562.5
1995-11-09,9497.7998
1995-11-10,9411.9004
1995-11-13,9385.2002
1995-11-14,9407.4004
1995-11-15,9431.4004
1995-11-16,9367.7002
1995-11-17,9287.9004
1995-11-20,9373.9004
1995-11-21,9452.0996
1995-11-22,9501.5996
1995-11-23,9505.7002
1995-11-24,9488.7998
1995-11-27,9523.9004
1995-11-28,9623.7998
1995-11-29,9617.2998
1995-11-30,9813.2998
1995-12-01,9862.5996
1995-12-04,9940.5996
1995-12-05,9975.4004
1995-12-06,9898.9004
1995-12-07,9864.0
1995-12-08,9863.5996
1995-12-11,9835.2002
1995-12-12,9927.7998
1995-12-13,9920.9004
1995-12-14,9912.7998
1995-12-15,9858.7002
1995-12-18,9806.5996
1995-12-19,9705.9004
1995-12-20,9877.9004
1995-12-21,9907.5996
1995-12-22,9932.2002
1995-12-27,9985.2002
1995-12-28,9998.2002
1995-12-29,10073.4004
1996-01-02,10204.9004
1996-01-03,10397.4004
